LARGEST_GIFT_AMOUNT,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,cat_LARGEST_GIFT_AMOUNT
100.0,2015,2015,2015,1.0,48495.0,70000.0,100.0,1625.0,351896.0,0.0,M,100.0,False,100.0,0.0020620682544592226,False,67.0,0
180.0,2013,2017,2017,6.0,27858.0,70000.0,608.0,1441.0,0.0,2.0,F,7.5,False,101.25,0.02180702132242085,False,53.0,0
100.0,2009,2012,2012,3.0,69600.0,187500.0,225.0,2302.0,0.0,0.0,F,100.0,False,75.0,0.003232758620689655,False,59.0,0
360.0,2008,2012,2013,6.0,187420.0,187500.0,1015.0,6582.0,779648.0,0.0,F,30.0,False,169.16666666666666,0.005415644008110127,False,82.0,0
1050.0,2008,2013,2022,18.0,2645.0,7500.0,1220.0,520.0,0.0,0.0,F,8.2,True,67.78888888888889,0.4613232514177694,False,42.0,0
100.0,2013,2013,2013,1.0,50100.0,62500.0,100.0,1906.0,0.0,0.0,M,100.0,False,100.0,0.001996007984031936,False,91.0,0
50.0,2006,2006,2011,3.0,54129.0,70000.0,190.0,1756.0,336784.0,0.0,F,20.0,False,30.0,0.0016626946738347282,False,75.0,0
50.0,2014,2014,2014,1.0,47550.0,62500.0,50.0,1661.0,0.0,0.0,F,50.0,False,50.0,0.0010515247108307045,False,75.0,0
180.0,2017,2020,2022,16.0,30802.0,50900.0,568.0,1200.0,360355.0,0.0,F,21.26,False,35.4775,0.018428673462762158,False,47.0,0
165.0,2017,2017,2017,2.0,43762.0,70000.0,180.0,1505.0,381643.0,0.0,F,15.0,False,90.0,0.004113157533933549,False,57.0,0
180.0,2004,2011,2012,6.0,66826.0,125000.0,494.0,1881.0,501648.0,0.0,F,15.0,False,82.33333333333333,0.007392332325741478,False,56.0,0
200.0,2013,2013,2013,1.0,44953.0,87500.0,200.0,1554.0,405054.0,0.0,M,200.0,False,200.0,0.004449091273107468,False,51.0,0
100.0,2013,2013,2013,2.0,244814.0,375000.0,150.0,8596.0,693273.0,0.0,M,50.0,False,75.0,0.000612710057431356,False,79.0,0
180.0,1997,2011,2012,5.0,53173.0,70000.0,873.0,1557.0,0.0,0.0,M,15.0,False,134.6,0.01265679950350742,False,62.0,0
76.33,2017,2017,2017,1.0,56500.0,73900.0,76.0,1662.0,478164.0,0.0,F,76.33,False,76.33,0.0013509734513274336,False,67.0,0
180.0,2011,2013,2014,3.0,142993.0,187500.0,540.0,5673.0,636555.0,0.0,M,15.0,False,180.0,0.003776408635387746,False,81.0,0
360.0,2012,2012,2012,1.0,28452.0,62500.0,360.0,1284.0,286833.0,0.0,M,360.0,False,360.0,0.012652889076339097,False,44.0,0
180.0,2011,2011,2011,1.0,2180.0,12500.0,180.0,626.0,0.0,0.0,M,180.0,True,180.0,0.08256880733944955,False,39.0,0
180.0,2013,2013,2013,1.0,26430.0,125000.0,180.0,1570.0,0.0,0.0,F,180.0,False,180.0,0.00681044267877412,False,34.0,0
250.0,2013,2013,2013,1.0,32750.0,125000.0,250.0,1771.0,0.0,0.0,M,250.0,False,250.0,0.007633587786259542,False,49.0,0
200.0,2011,2021,2021,8.0,16720.0,27500.0,1320.0,1223.0,0.0,0.0,F,200.0,True,165.0,0.07894736842105263,False,79.0,0
108.9,2017,2017,2017,1.0,89841.0,70000.0,109.0,2174.0,647764.0,0.0,M,108.9,False,108.9,0.0012121414498948142,False,38.0,0
180.0,2017,2017,2017,1.0,165460.0,187500.0,3849.0,5696.0,761805.0,0.0,F,180.0,False,180.0,0.0010878762238607518,False,73.0,0
386.0,1996,2003,2013,12.0,96434.0,187500.0,809.0,2509.0,0.0,0.0,M,100.0,False,67.41666666666667,0.008389157351141714,False,70.0,0
25.0,2015,2015,2015,2.0,101411.0,70000.0,50.0,3334.0,727734.0,0.0,F,25.0,False,25.0,0.0004930431609983138,False,74.0,0
100.0,2016,2016,2016,1.0,216494.0,375000.0,100.0,7665.0,502870.0,0.0,F,100.0,False,100.0,0.0004619065655399226,False,74.0,0
100.0,2019,2019,2019,1.0,26000.0,70000.0,100.0,1531.0,0.0,0.0,M,100.0,True,100.0,0.0038461538461538464,False,59.0,0
28.67,2021,2022,2022,16.0,101486.0,187500.0,696.0,4158.0,365799.0,0.0,F,28.67,False,27.891875,0.004397355300238456,False,67.0,0
180.0,2006,2011,2012,5.0,47491.0,62500.0,399.0,1340.0,604331.0,0.0,F,30.0,False,79.8,0.008401591880566845,False,50.0,0
10000.0,1991,2004,2011,45.0,89734.0,55500.0,16642.0,2825.0,574686.0,0.0,M,180.0,False,367.5888888888889,0.18433926939621548,False,80.0,0
100.0,2010,2016,2016,10.0,32568.0,32700.0,900.0,1107.0,397921.0,0.0,M,100.0,False,90.0,0.02763448784082535,False,59.0,0
180.0,2010,2010,2010,1.0,15055.0,87500.0,180.0,1414.0,0.0,0.0,F,180.0,True,180.0,0.01195616074393889,False,40.0,0
500.0,1994,2019,2019,25.0,115762.0,187500.0,8910.0,4393.0,299531.0,4.0,F,500.0,False,356.4,0.07696826246954959,False,72.0,0
200.0,2011,2011,2011,1.0,30975.0,70000.0,300.0,1505.0,123498.0,0.0,M,200.0,False,200.0,0.00645682001614205,False,58.0,0
480.0,2011,2012,2017,6.0,5600.0,25000.0,1350.0,842.0,0.0,0.0,F,30.0,True,225.0,0.24107142857142858,False,39.0,0
100.0,2019,2019,2019,1.0,49225.0,87500.0,100.0,1708.0,0.0,0.0,F,100.0,False,100.0,0.002031488065007618,False,61.0,0
60.0,2009,2009,2009,1.0,26060.0,87500.0,60.0,1502.0,0.0,0.0,F,60.0,False,60.0,0.0023023791250959325,False,46.0,0
500.0,2003,2007,2007,4.0,59180.0,87500.0,1600.0,2281.0,749101.0,0.0,M,500.0,False,400.0,0.027036160865157147,False,45.0,0
100.0,2012,2012,2012,1.0,225600.0,375000.0,600.0,8361.0,0.0,0.0,M,100.0,False,100.0,0.0004432624113475177,False,83.0,0
35.0,2020,2022,2022,2.0,48288.0,87500.0,55.0,1463.0,597156.0,0.0,F,35.0,False,27.5,0.0011389993373094765,False,44.0,0
150.0,1999,2017,2017,2.0,31415.0,70000.0,175.0,1312.0,358797.0,0.0,M,150.0,False,87.5,0.005570587299060958,False,41.0,0
25.0,2010,2011,2011,2.0,26742.0,17500.0,50.0,1105.0,302837.0,0.0,F,25.0,False,25.0,0.001869718046518585,False,89.0,0
200.0,2019,2019,2019,1.0,43021.0,132000.0,423.0,1677.0,403156.0,0.0,M,200.0,False,200.0,0.00464889240138537,False,40.0,0
100.0,2015,2015,2015,1.0,62819.0,87500.0,200.0,1910.0,342380.0,0.0,M,100.0,False,100.0,0.0015918750696445343,False,75.0,0
16.63,2021,2022,2022,16.0,55300.0,87500.0,253.0,1451.0,750933.0,1.0,F,16.63,False,15.82,0.004577215189873418,False,43.0,0
100.0,2013,2013,2013,1.0,25725.0,62500.0,100.0,1511.0,0.0,0.0,F,100.0,True,100.0,0.003887269193391642,False,63.0,0
42.81,1998,2022,2022,17.0,96907.0,125000.0,676.0,3166.0,1324620.0,0.0,F,42.81,False,39.78588235294118,0.006979475166912607,False,46.0,0
400.0,2012,2012,2012,1.0,400.0,0.0,400.0,0.0,0.0,0.0,M,400.0,False,400.0,1.0,False,88.0,0
50.0,2021,2021,2021,1.0,17150.0,45000.0,50.0,1286.0,0.0,0.0,F,50.0,True,50.0,0.0029154518950437317,False,61.0,0
180.0,2015,2015,2015,1.0,112913.0,172000.0,180.0,4582.0,431465.0,0.0,F,180.0,False,180.0,0.0015941477066413964,False,75.0,0
600.0,2003,2014,2014,6.0,53489.0,35600.0,1910.0,1228.0,718302.0,0.0,F,100.0,False,318.3333333333333,0.03570827646805885,False,66.0,0
180.0,2015,2015,2016,2.0,17615.0,87100.0,195.0,1448.0,0.0,0.0,F,15.0,True,97.5,0.01107011070110701,False,42.0,0
100.0,2017,2018,2018,2.0,24250.0,45000.0,150.0,1401.0,0.0,0.0,M,100.0,False,75.0,0.006185567010309278,False,71.0,0
50.0,2014,2016,2016,4.0,69921.0,125000.0,150.0,2067.0,295420.0,0.0,M,50.0,False,37.5,0.002145278242588064,False,66.0,0
100.0,2015,2015,2015,1.0,57975.0,87500.0,100.0,1861.0,0.0,0.0,M,100.0,False,100.0,0.0017248814144027599,False,72.0,0
180.0,2018,2018,2020,12.0,3828.0,48400.0,440.0,1024.0,0.0,2.0,M,10.0,True,36.666666666666664,0.11494252873563218,False,30.0,0
50.0,2013,2013,2013,1.0,47550.0,225000.0,50.0,1969.0,0.0,0.0,F,50.0,False,50.0,0.0010515247108307045,False,33.0,0
180.0,2004,2015,2022,31.0,44643.0,39600.0,1396.0,1251.0,540213.0,1.0,F,18.29,False,45.02129032258065,0.031262683959411335,False,64.0,0
100.0,2020,2020,2020,1.0,33064.0,35300.0,100.0,1289.0,306278.0,0.0,F,100.0,False,100.0,0.003024437454633438,False,73.0,0
180.0,2003,2011,2012,11.0,56296.0,87500.0,1404.0,1910.0,187841.0,0.0,F,15.0,False,127.63636363636364,0.024939604945289184,False,75.0,0
150.0,2012,2012,2012,1.0,74525.0,187500.0,150.0,2150.0,0.0,0.0,M,150.0,False,150.0,0.0020127474002012745,False,52.0,0
50.0,2001,2001,2014,6.0,48291.0,87500.0,105.0,1343.0,771215.0,0.0,M,15.0,False,17.5,0.0021743181959371313,False,33.0,0
180.0,2004,2012,2013,3.0,76687.0,70000.0,1914.0,2481.0,648777.0,0.0,F,15.0,False,118.0,0.0046161670165738656,False,55.0,0
100.0,2021,2021,2021,1.0,52254.0,47500.0,100.0,1730.0,378084.0,0.0,F,100.0,False,100.0,0.0019137290925096643,False,93.0,0
200.0,2014,2014,2014,1.0,105414.0,125000.0,200.0,4682.0,354286.0,0.0,F,200.0,False,200.0,0.001897281196046066,False,92.0,0
4000.0,1990,2006,2009,34.0,463965.0,375000.0,13008.0,50045.0,992209.0,0.0,M,300.0,False,274.61764705882354,0.02012436282909271,False,106.0,0
180.0,2013,2014,2014,2.0,41837.0,87500.0,210.0,1581.0,307534.0,0.0,F,30.0,False,105.0,0.005019480364270861,False,52.0,0
50.0,2015,2015,2019,2.0,45005.0,47500.0,70.0,1196.0,642199.0,0.0,F,20.0,False,35.0,0.0015553827352516388,False,50.0,0
180.0,2009,2019,2019,6.0,102402.0,112500.0,855.0,3684.0,787993.0,0.0,M,180.0,False,142.5,0.008349446299876955,False,69.0,0
200.0,2011,2011,2011,1.0,98976.0,125000.0,200.0,3768.0,471589.0,0.0,M,200.0,False,200.0,0.0020206918849013903,False,67.0,0
35.0,2010,2011,2011,2.0,280734.0,375000.0,60.0,9991.0,371283.0,0.0,F,35.0,False,30.0,0.00021372544828912777,False,88.0,0
50.0,2021,2021,2021,1.0,14756.0,7500.0,50.0,708.0,211629.0,0.0,M,50.0,False,50.0,0.0033884521550555705,False,78.0,0
360.0,1997,1998,2000,7.0,112276.0,187500.0,1281.0,4511.0,382404.0,0.0,M,31.0,False,183.0,0.011409384017955751,False,72.0,0
180.0,2012,2012,2012,1.0,19896.0,87500.0,180.0,1402.0,114321.0,0.0,F,180.0,False,180.0,0.009047044632086852,False,39.0,0
50.0,2013,2013,2013,1.0,360108.0,100000.0,50.0,21458.0,2632760.0,0.0,M,50.0,False,50.0,0.00013884723471847336,False,77.0,0
180.0,2003,2016,2020,5.0,48298.0,50400.0,712.0,1456.0,477950.0,0.0,F,100.0,False,142.4,0.014741811255124436,False,69.0,0
100.0,2008,2009,2014,6.0,119921.0,187500.0,3254.0,4458.0,646391.0,0.0,M,25.0,False,48.333333333333336,0.0024182586869689214,False,62.0,0
180.0,2003,2017,2017,15.0,35607.0,43900.0,2289.0,1435.0,209808.0,0.0,F,180.0,False,152.6,0.06428511247788356,False,74.0,0
180.0,1999,2014,2015,14.0,22033.0,37500.0,1783.0,1367.0,0.0,0.0,F,15.0,True,127.35714285714286,0.08092406844279036,False,76.0,0
180.0,1999,2012,2012,4.0,201702.0,187500.0,395.0,5451.0,928734.0,0.0,M,15.0,False,98.75,0.0019583345727855945,False,64.0,0
30.0,2015,2018,2018,2.0,82560.0,125000.0,60.0,2496.0,0.0,0.0,F,30.0,False,30.0,0.0007267441860465116,False,88.0,0
180.0,2010,2010,2013,2.0,34315.0,47500.0,200.0,1079.0,539791.0,0.0,M,20.0,False,100.0,0.005828354946816261,False,37.0,0
180.0,1998,2021,2022,13.0,28828.0,24200.0,777.0,1141.0,299660.0,0.0,F,15.0,False,59.76923076923077,0.026952962397668933,False,76.0,0
180.0,2014,2014,2016,2.0,69030.0,62500.0,280.0,2663.0,0.0,0.0,F,100.0,False,140.0,0.004056207446037955,False,73.0,0
100.0,2020,2020,2020,1.0,40100.0,70000.0,100.0,1711.0,0.0,0.0,M,100.0,False,100.0,0.0024937655860349127,False,72.0,0
100.0,2012,2013,2021,5.0,69999.0,20900.0,300.0,1774.0,511252.0,0.0,F,50.0,False,60.0,0.00428577551107873,False,77.0,0
100.0,2013,2013,2013,1.0,63855.0,154000.0,100.0,1998.0,351094.0,0.0,M,100.0,False,100.0,0.0015660480776759846,False,53.0,0
250.0,2018,2019,2022,18.0,45667.0,87500.0,976.0,1665.0,263813.0,4.0,F,30.58,False,54.218333333333334,0.021370573937416513,False,59.0,0
180.0,2010,2016,2016,3.0,49432.0,80400.0,205.0,1553.0,469970.0,0.0,F,180.0,False,68.33333333333333,0.004147111183039327,False,55.0,0
180.0,2009,2011,2012,4.0,40345.0,70000.0,380.0,1584.0,225298.0,0.0,M,50.0,False,95.0,0.00941876316767877,False,64.0,0
108.9,2016,2016,2016,1.0,46606.0,87500.0,109.0,1581.0,404940.0,0.0,F,108.9,False,108.9,0.002336609020297816,False,53.0,0
180.0,2005,2015,2016,12.0,39674.0,27600.0,835.0,1204.0,478701.0,0.0,F,7.5,False,69.54166666666667,0.02103392650098301,False,77.0,0
100.0,2011,2011,2011,1.0,31350.0,125000.0,100.0,1756.0,0.0,0.0,M,100.0,False,100.0,0.003189792663476874,False,47.0,0
180.0,2008,2008,2012,5.0,28306.0,47500.0,756.0,1561.0,0.0,0.0,F,144.0,True,151.2,0.026708118420122943,False,81.0,0
180.0,1993,2013,2013,25.0,86849.0,112500.0,2039.0,3485.0,374776.0,0.0,F,180.0,False,81.54,0.023471772847125472,False,69.0,0
100.0,2021,2021,2021,1.0,90136.0,87500.0,600.0,4058.0,653228.0,0.0,F,100.0,False,100.0,0.001109434632111476,False,88.0,0
200.0,2014,2014,2014,1.0,154151.0,87500.0,9188.0,3662.0,916198.0,0.0,M,200.0,False,200.0,0.001297429144150865,False,67.0,0
50.0,2018,2018,2018,1.0,140397.0,187500.0,3229.0,5533.0,418359.0,0.0,M,50.0,False,50.0,0.0003561329658041126,False,85.0,0
50.0,2012,2012,2012,1.0,107463.0,125000.0,50.0,3124.0,700319.0,0.0,F,50.0,False,50.0,0.0004652764207215507,False,43.0,0
50.0,2017,2021,2021,4.0,71360.0,125000.0,110.0,2233.0,0.0,0.0,F,50.0,False,27.5,0.0015414798206278026,False,75.0,0
100.0,2004,2012,2012,2.0,120615.0,187500.0,8973.0,4380.0,770330.0,0.0,M,100.0,False,100.0,0.0016581685528333956,False,62.0,0
240.0,2014,2016,2016,3.0,129467.0,187500.0,600.0,4907.0,814849.0,0.0,M,240.0,False,200.0,0.004634385596329567,False,70.0,0
50.0,2012,2012,2012,1.0,237735.0,375000.0,50.0,9124.0,178690.0,0.0,M,50.0,False,50.0,0.0002103182114539298,False,84.0,0
50.0,2013,2013,2013,1.0,157276.0,375000.0,50.0,5676.0,1404610.0,0.0,M,50.0,False,50.0,0.00031791245962511764,False,43.0,0
180.0,2018,2021,2021,4.0,130720.0,187500.0,720.0,5278.0,0.0,0.0,F,180.0,False,180.0,0.0055079559363525096,False,83.0,0
60.0,2011,2011,2011,1.0,4210.0,41500.0,60.0,978.0,0.0,0.0,F,60.0,True,60.0,0.014251781472684086,False,33.0,0
180.0,2013,2013,2013,1.0,92015.0,187500.0,180.0,3988.0,299199.0,0.0,M,180.0,False,180.0,0.0019562027930228767,False,63.0,0
50.0,2012,2012,2012,1.0,66300.0,187500.0,50.0,3215.0,0.0,0.0,M,50.0,False,50.0,0.0007541478129713424,False,45.0,0
180.0,2012,2015,2016,3.0,86968.0,73000.0,540.0,3242.0,731632.0,0.0,F,15.0,False,180.0,0.006209180388188759,False,79.0,0
200.0,2012,2012,2012,1.0,146744.0,187500.0,200.0,5522.0,586819.0,0.0,M,200.0,False,200.0,0.0013629177342855585,False,72.0,0
50.0,2015,2015,2015,1.0,76823.0,32100.0,10787.0,2147.0,628469.0,0.0,M,50.0,False,50.0,0.0006508467516238626,False,81.0,0
50.0,2017,2017,2017,1.0,27650.0,45000.0,50.0,1462.0,0.0,0.0,F,50.0,False,50.0,0.0018083182640144665,False,75.0,0
500.0,1998,2021,2021,3.0,248980.0,87500.0,48014.0,4643.0,650632.0,0.0,M,500.0,False,200.0,0.0024098321150293196,False,80.0,0
100.0,2020,2021,2021,2.0,83142.0,87500.0,4710.0,3031.0,432991.0,0.0,F,100.0,False,100.0,0.002405523080993962,False,67.0,0
150.0,2012,2012,2012,1.0,55900.0,125000.0,150.0,1756.0,490000.0,0.0,M,150.0,False,150.0,0.0026833631484794273,False,47.0,0
50.0,2016,2016,2016,1.0,87132.0,87500.0,50.0,3566.0,726635.0,0.0,F,50.0,False,50.0,0.0005738419868704953,False,80.0,0
100.0,2002,2015,2015,9.0,53772.0,62500.0,750.0,1619.0,447947.0,0.0,M,100.0,False,83.33333333333333,0.01394777951350145,False,72.0,0
250.0,2006,2016,2016,7.0,70418.0,117000.0,1299.0,2011.0,352784.0,0.0,F,125.0,False,185.57142857142858,0.0184469879860263,False,66.0,0
180.0,2020,2020,2020,1.0,110886.0,174000.0,5583.0,4136.0,748853.0,0.0,F,180.0,False,180.0,0.001623288783074509,False,62.0,0
288.0,2000,2003,2016,11.0,38471.0,62500.0,1255.0,1538.0,206822.0,0.0,F,180.0,False,114.0909090909091,0.03262197499415144,False,66.0,0
50.0,1992,1999,2013,3.0,93489.0,47500.0,85.0,2765.0,488810.0,0.0,M,25.0,False,28.333333333333332,0.0009091978735466205,False,76.0,0
50.0,2021,2022,2022,17.0,63863.0,87500.0,337.0,1783.0,500524.0,0.0,F,18.63,False,19.848823529411764,0.005283654071997871,False,67.0,0
200.0,2021,2021,2021,1.0,86812.0,375000.0,200.0,4541.0,607238.0,0.0,F,200.0,False,200.0,0.002303828963737732,False,37.0,0
180.0,2004,2015,2015,22.0,69190.0,87500.0,1661.0,1926.0,423074.0,0.0,M,180.0,False,75.5,0.024006359300476947,False,75.0,0
180.0,2014,2014,2015,1.0,45980.0,73000.0,180.0,1335.0,638600.0,0.0,F,180.0,False,180.0,0.0039147455415398,False,42.0,0
100.0,2004,2021,2021,2.0,88767.0,87500.0,110.0,3214.0,645608.0,0.0,F,100.0,False,55.0,0.0012391992519742696,False,70.0,0
180.0,1991,2013,2014,7.0,156997.0,187500.0,285.0,5820.0,736577.0,0.0,M,15.0,False,40.714285714285715,0.0018153213118722014,False,76.0,0
180.0,2013,2013,2013,1.0,3520.0,33400.0,180.0,894.0,0.0,0.0,F,180.0,True,180.0,0.05113636363636364,False,33.0,0
200.0,2011,2016,2016,4.0,85467.0,125000.0,580.0,3550.0,572739.0,0.0,M,200.0,False,145.0,0.006786244983443902,False,67.0,0
100.0,2013,2013,2013,1.0,52402.0,75800.0,100.0,2082.0,0.0,0.0,F,100.0,True,100.0,0.0019083241097668027,False,92.0,0
180.0,2005,2021,2022,5.0,82558.0,187500.0,363.0,2302.0,256401.0,0.0,M,15.0,False,72.6,0.004396908839845927,False,60.0,0
100.0,2013,2013,2013,1.0,72343.0,125000.0,100.0,2032.0,394867.0,0.0,M,100.0,False,100.0,0.0013823037474254593,False,64.0,0
2500.0,2008,2010,2015,7.0,231635.0,375000.0,2885.0,8507.0,0.0,0.0,F,100.0,False,412.14285714285717,0.012454939883869018,False,84.0,0
50.0,2016,2016,2016,1.0,21000.0,45000.0,50.0,1319.0,0.0,0.0,M,50.0,False,50.0,0.002380952380952381,False,63.0,0
360.0,2001,2012,2014,7.0,56346.0,70000.0,1405.0,1726.0,384810.0,0.0,F,25.0,False,200.71428571428572,0.024935221666134242,False,73.0,0
50.0,2016,2016,2016,1.0,181438.0,375000.0,50.0,6510.0,177766.0,0.0,F,50.0,False,50.0,0.000275576229896714,False,69.0,0
250.0,2013,2013,2013,1.0,50375.0,87500.0,250.0,1926.0,0.0,0.0,M,250.0,False,250.0,0.004962779156327543,False,76.0,0
100.0,2014,2014,2014,1.0,6750.0,35000.0,100.0,984.0,0.0,0.0,F,100.0,True,100.0,0.014814814814814815,False,42.0,0
50.0,2010,2014,2014,2.0,161840.0,375000.0,70.0,6079.0,622487.0,3.0,F,50.0,False,35.0,0.00043252595155709344,False,54.0,0
200.0,2006,2012,2012,5.0,150198.0,375000.0,1500.0,5751.0,629189.0,0.0,M,200.0,False,200.0,0.00665787826735376,False,47.0,0
50.0,2013,2013,2013,1.0,54526.0,187500.0,50.0,1890.0,564528.0,0.0,F,50.0,False,50.0,0.0009169937277629021,False,37.0,0
50.0,2013,2013,2013,1.0,65383.0,42500.0,50.0,2500.0,400648.0,0.0,F,50.0,False,50.0,0.0007647247755532783,False,83.0,0
400.0,2011,2011,2011,1.0,61340.0,70000.0,400.0,1639.0,588792.0,0.0,M,400.0,False,400.0,0.006521030322791001,False,67.0,0
50.0,2013,2013,2013,1.0,59070.0,87500.0,50.0,1679.0,532899.0,0.0,M,50.0,False,50.0,0.0008464533604198408,False,60.0,0
50.0,2021,2021,2021,1.0,101315.0,162500.0,50.0,4246.0,302790.0,0.0,F,50.0,False,50.0,0.0004935103390416029,False,75.0,0
144.0,2007,2007,2020,9.0,53688.0,62500.0,944.0,1841.0,254882.0,0.0,M,100.0,False,104.88888888888889,0.017583072567426614,False,86.0,0
120.0,2011,2011,2011,1.0,42620.0,62500.0,120.0,1841.0,0.0,0.0,M,120.0,False,120.0,0.0028155795401220087,False,86.0,0
300.0,2002,2015,2018,9.0,46759.0,27500.0,1123.0,1192.0,621222.0,0.0,M,25.0,False,124.77777777777777,0.024016766825637845,False,76.0,0
100.0,2005,2011,2011,2.0,26375.0,37500.0,125.0,1569.0,0.0,0.0,M,100.0,True,62.5,0.004739336492890996,False,92.0,0
100.0,2015,2015,2015,1.0,93472.0,225000.0,100.0,4032.0,517430.0,0.0,M,100.0,False,100.0,0.0010698390961999314,False,53.0,0
180.0,2017,2017,2017,1.0,88510.0,187500.0,180.0,3666.0,443243.0,0.0,M,180.0,False,180.0,0.0020336685120325385,False,49.0,0
300.0,2013,2013,2013,1.0,102183.0,127000.0,3479.0,3996.0,678684.0,0.0,M,300.0,False,300.0,0.0029359091042541322,False,73.0,0
120.0,2012,2012,2012,1.0,12762.0,60200.0,120.0,1253.0,0.0,0.0,M,120.0,True,120.0,0.009402914903620122,False,43.0,0
50.0,2011,2014,2014,4.0,133626.0,225000.0,200.0,5266.0,283519.0,0.0,M,50.0,False,50.0,0.0014967147112088966,False,76.0,0
180.0,2013,2015,2015,3.0,19345.0,87500.0,345.0,1402.0,0.0,0.0,F,180.0,False,115.0,0.01783406565003877,False,38.0,0
40.0,1996,2011,2011,2.0,46980.0,87500.0,2480.0,1845.0,0.0,0.0,M,40.0,False,25.0,0.0010642826734780758,False,71.0,0
25.45,2004,2022,2022,19.0,68998.0,87500.0,417.0,2746.0,689112.0,0.0,F,25.45,False,21.922105263157892,0.006036696715846836,False,62.0,0
180.0,2011,2011,2011,1.0,49789.0,36000.0,180.0,1288.0,639370.0,0.0,M,180.0,False,180.0,0.003615256381931752,False,71.0,0
144.0,2005,2009,2011,4.0,24147.0,37500.0,318.0,1266.0,49520.0,0.0,F,30.0,False,79.5,0.013169337805938626,False,68.0,0
16.02,2021,2021,2021,5.0,24886.0,44600.0,80.0,1259.0,0.0,0.0,F,16.02,False,16.02,0.003218677167885558,False,59.0,0
500.0,2012,2012,2021,3.0,258054.0,375000.0,850.0,9138.0,344088.0,0.0,F,100.0,False,283.3333333333333,0.0032938842257822006,False,87.0,0
250.0,2021,2021,2021,1.0,41250.0,87500.0,250.0,1783.0,0.0,0.0,F,250.0,False,250.0,0.006060606060606061,False,67.0,0
400.0,2012,2012,2012,1.0,39400.0,70000.0,400.0,1323.0,0.0,0.0,F,400.0,False,400.0,0.01015228426395939,False,42.0,0
180.0,2008,2011,2012,3.0,49635.0,60200.0,520.0,1594.0,392349.0,0.0,F,25.0,False,173.33333333333334,0.010476478291528155,False,72.0,0
100.0,1997,2011,2011,5.0,106020.0,125000.0,240.0,4371.0,665601.0,0.0,F,100.0,False,48.0,0.0022637238256932655,False,80.0,0
50.0,2014,2014,2014,1.0,9680.0,53500.0,50.0,1163.0,0.0,0.0,F,50.0,True,50.0,0.005165289256198347,False,40.0,0
200.0,1999,2009,2016,15.0,77994.0,87500.0,2810.0,3303.0,523675.0,0.0,F,50.0,False,129.2,0.024848065235787368,False,79.0,0
100.0,2020,2020,2020,1.0,111652.0,187500.0,1027.0,4930.0,0.0,0.0,F,100.0,False,100.0,0.0008956400243614087,False,82.0,0
50.0,2005,2016,2016,2.0,121247.0,187500.0,9763.0,4534.0,504686.0,0.0,F,50.0,False,50.0,0.000824762674540401,False,69.0,0
50.0,2014,2014,2014,1.0,214402.0,375000.0,250.0,7569.0,683036.0,0.0,M,50.0,False,50.0,0.00023320677978750197,False,71.0,0
300.0,2012,2012,2012,1.0,106566.0,187500.0,400.0,4342.0,360821.0,0.0,F,300.0,False,300.0,0.002815156804233996,False,70.0,0
50.0,2016,2016,2016,1.0,104219.0,221000.0,50.0,4054.0,785786.0,0.0,M,50.0,False,50.0,0.0004797589690939272,False,43.0,0
500.0,2002,2013,2017,10.0,103599.0,225000.0,1394.0,4239.0,379097.0,1.0,F,100.0,False,139.4,0.013455728337146112,False,60.0,0
180.0,2017,2018,2021,3.0,29665.0,87500.0,290.0,1515.0,0.0,0.0,M,60.0,False,96.66666666666667,0.009775830102814765,False,48.0,0
50.0,2009,2015,2015,7.0,30091.0,62800.0,300.0,1265.0,344624.0,0.0,F,50.0,False,42.857142857142854,0.009969758399521451,False,43.0,0
7660.0,1996,2017,2019,83.0,150265.0,125000.0,39001.0,4720.0,625276.0,2.0,F,7460.83,False,468.68469879518074,0.2588815093335108,False,87.0,0
180.0,2010,2010,2011,3.0,54561.0,69700.0,195.0,2172.0,0.0,0.0,F,15.0,True,65.0,0.0035739814152966403,False,1.0,0
180.0,2020,2020,2020,1.0,21474.0,35400.0,180.0,1134.0,178085.0,0.0,M,180.0,False,180.0,0.008382229673093043,False,58.0,0
100.0,2013,2013,2013,1.0,97594.0,225000.0,100.0,4178.0,374888.0,0.0,M,100.0,False,100.0,0.0010246531549070639,False,58.0,0
180.0,2009,2020,2022,22.0,79469.0,69700.0,2320.0,3164.0,720519.0,0.0,F,15.0,False,105.45454545454545,0.029193773672752898,False,82.0,0
100.0,2020,2020,2020,1.0,42780.0,77100.0,100.0,1425.0,483520.0,0.0,M,100.0,False,100.0,0.0023375409069658717,False,47.0,0
100.0,2015,2015,2015,1.0,135484.0,112500.0,569.0,4714.0,684501.0,0.0,M,100.0,False,100.0,0.0007380945351480617,False,80.0,0
50.0,2017,2017,2017,1.0,50241.0,87500.0,50.0,1608.0,312407.0,0.0,F,50.0,False,50.0,0.0009952031209569873,False,55.0,0
