ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,Group,Score
9515,600.0,1979-01-01,2008,2014,2015,2230.0,5.0,16930.0,70000.0,26927,2230.0,1334.0,0.0,0.0,F,360.0,50.0,True,446.0,0.1317188422917897,False,44.0,0,2.7041359685152084
9603,180.0,1979-05-01,2014,2014,2014,180.0,1.0,7530.0,35000.0,7667,180.0,1001.0,0.0,0.0,F,180.0,180.0,True,180.0,0.0239043824701195,False,43.0,0,11.347283217051606
9675,16.74,1983-12-01,2021,2022,2022,258.24,16.0,26052.0,62500.0,232459,258.0,1220.0,315871.0,4.0,F,16.1,16.74,False,16.14,0.0099124827268539,False,39.0,0,10.433830048085548
9765,100.0,2017-12-01,2011,2011,2011,100.0,1.0,34950.0,42500.0,34040,100.0,1831.0,0.0,0.0,M,100.0,100.0,True,100.0,0.0028612303290414,False,5.0,0,10.733947172478409
9845,50.0,1985-09-01,2014,2014,2014,50.0,1.0,46300.0,62500.0,566741,50.0,1199.0,0.0,0.0,F,50.0,50.0,False,50.0,0.0010799136069114,False,37.0,0,10.827813937983525
9905,240.0,1974-10-01,1999,2004,2014,1764.0,13.0,18128.0,35000.0,135329,1764.0,1036.0,152282.0,0.0,F,144.0,180.0,False,135.69230769230768,0.0973080317740511,False,48.0,0,4.62236828757093
9908,200.0,1991-01-01,2007,2009,2011,215.0,3.0,2546.0,25900.0,2413,215.0,797.0,0.0,0.0,F,10.0,15.0,True,71.66666666666667,0.0844461901021209,False,32.0,0,5.758426652595984
9923,50.0,2013-11-01,2016,2016,2016,50.0,1.0,93482.0,70000.0,1955957,50.0,4582.0,664643.0,0.0,M,50.0,50.0,False,50.0,0.0005348623264371,False,9.0,0,10.115792703691644
9944,250.0,1985-12-01,2011,2015,2015,610.0,3.0,66256.0,225000.0,849590,610.0,3366.0,682925.0,0.0,F,180.0,60.0,False,203.33333333333331,0.0092067133542622,False,37.0,0,11.566402889880427
9950,180.0,1986-07-01,2011,2014,2014,720.0,4.0,41827.0,62500.0,487176,720.0,1199.0,647145.0,0.0,M,180.0,180.0,False,180.0,0.0172137614459559,False,36.0,0,11.480152058712003
10071,144.0,1978-09-01,2006,2006,2022,181.14,17.0,19806.0,87500.0,74530,181.0,1463.0,0.0,0.0,F,144.0,11.64,True,10.655294117647058,0.0091457134201757,False,44.0,0,10.820686396708034
10111,180.0,1982-10-01,2011,2014,2014,230.0,3.0,6605.0,37500.0,8190,230.0,995.0,0.0,0.0,F,180.0,50.0,True,76.66666666666667,0.0348221044663134,False,40.0,0,11.192086107529924
10218,180.0,1971-08-01,1999,2011,2012,227.0,5.0,54602.0,187500.0,460600,227.0,2150.0,0.0,0.0,F,10.0,15.0,False,45.4,0.0041573568733746,False,51.0,0,11.175112233405368
10259,50.0,1995-01-01,2017,2017,2017,50.0,1.0,8975.0,28500.0,31656,50.0,802.0,0.0,0.0,F,50.0,50.0,False,50.0,0.0055710306406685,False,28.0,0,10.966488883422588
10313,75.0,1974-09-01,2011,2011,2011,75.0,1.0,9450.0,37500.0,9476,75.0,1066.0,0.0,0.0,F,75.0,75.0,True,75.0,0.0079365079365079,False,48.0,0,11.560110503138194
10394,180.0,2022-08-01,2008,2008,2012,311.5,5.0,39312.0,50000.0,28011,312.0,1893.0,0.0,0.0,F,180.0,35.0,True,62.3,0.0079237891737891,False,0.0,0,10.753017777243258
10663,180.0,1981-09-01,2011,2011,2011,180.0,1.0,30147.0,45700.0,321351,180.0,1090.0,434816.0,0.0,F,180.0,180.0,False,180.0,0.005970743357548,False,41.0,0,11.83337053218097
10946,165.0,1970-12-01,2011,2011,2013,165.0,1.0,39686.0,47500.0,534997,165.0,1217.0,356350.0,0.0,M,165.0,165.0,False,165.0,0.004157637454014,False,52.0,0,11.04406919370225
10991,180.0,1989-09-01,2013,2013,2013,180.0,1.0,7480.0,73000.0,25333,180.0,1235.0,0.0,0.0,F,180.0,180.0,True,180.0,0.0240641711229946,False,33.0,0,11.405416436022898
11139,50.0,1990-10-01,2010,2010,2011,50.0,3.0,1625.0,17500.0,0,50.0,678.0,0.0,0.0,F,30.0,30.0,True,16.666666666666668,0.0307692307692307,False,32.0,0,11.353169542055591
11274,180.0,1979-01-01,2014,2014,2015,180.0,1.0,14630.0,45000.0,90784,180.0,1111.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0123034859876965,False,44.0,0,11.519327363648982
11318,25.0,1981-10-01,2010,2014,2014,100.0,4.0,33222.0,65000.0,338720,100.0,1261.0,428449.0,0.0,F,25.0,25.0,False,25.0,0.0030100535789537,False,41.0,0,10.994238752176027
11322,100.0,1974-04-01,2019,2019,2019,100.0,1.0,30102.0,57700.0,337100,100.0,1286.0,0.0,0.0,F,100.0,100.0,False,100.0,0.0033220384027639,False,49.0,0,10.830971760834336
11380,50.0,1981-01-01,2018,2018,2018,50.0,1.0,4933.0,25700.0,3483,50.0,866.0,0.0,0.0,F,50.0,50.0,True,50.0,0.010135819987837,False,42.0,0,10.89466228624199
11445,180.0,1983-02-01,2008,2014,2014,585.0,4.0,30249.0,125000.0,223606,585.0,1639.0,168282.0,0.0,F,180.0,60.0,False,146.25,0.0193394822969354,False,40.0,0,11.735077893689718
11463,100.0,1970-04-01,2011,2011,2011,100.0,1.0,105786.0,87500.0,2026730,100.0,2930.0,803223.0,0.0,F,100.0,100.0,False,100.0,0.0009453046716956,False,53.0,0,11.433404651398238
11532,180.0,1986-05-01,2011,2011,2011,180.0,1.0,25660.0,60000.0,227328,180.0,1179.0,341609.0,0.0,M,180.0,180.0,False,180.0,0.0070148090413094,False,36.0,0,11.452606186687019
11683,180.0,1984-07-01,2011,2011,2011,180.0,1.0,22693.0,87500.0,161954,180.0,1402.0,170268.0,0.0,F,180.0,180.0,False,180.0,0.0079319613977878,False,38.0,0,11.959868750358664
11789,250.0,1977-09-01,2019,2020,2020,400.0,2.0,55995.0,187500.0,523955,400.0,2024.0,286896.0,0.0,F,150.0,250.0,False,200.0,0.0071434949549066,False,45.0,0,11.09808215678841
11900,90.0,1964-09-01,2011,2011,2011,90.0,1.0,15413.0,37500.0,62186,90.0,1162.0,32760.0,0.0,F,90.0,90.0,False,90.0,0.0058392266268734,False,58.0,0,11.80425930166178
11944,180.0,1988-11-01,2018,2018,2021,235.0,2.0,24610.0,65400.0,199320,235.0,1191.0,343625.0,0.0,M,180.0,55.0,False,117.5,0.009548963835839,False,34.0,0,10.812357237219334
12078,180.0,1975-08-01,2010,2010,2012,235.0,4.0,12635.0,34600.0,69425,235.0,1031.0,0.0,0.0,F,180.0,50.0,False,58.75,0.0185991294024535,False,47.0,0,11.638127761774511
12102,156.0,1980-10-01,2006,2010,2011,444.0,3.0,15031.0,37300.0,110836,444.0,1010.0,0.0,0.0,M,144.0,13.0,False,148.0,0.0295389528308163,False,42.0,0,11.312832942602101
12120,180.0,2019-11-01,2003,2008,2013,240.0,5.0,58240.0,72500.0,48737,240.0,2246.0,0.0,0.0,F,15.0,25.0,True,48.0,0.0041208791208791,False,3.0,0,10.541349312085796
12261,180.0,1982-12-01,2012,2014,2022,301.15,18.0,29831.0,54600.0,298049,301.0,1163.0,404963.0,0.0,F,180.0,19.54,False,16.730555555555554,0.0100952029767691,False,40.0,0,11.349322742164022
12272,360.0,1984-06-01,2009,2011,2014,1170.0,6.0,12370.0,70000.0,25405,1170.0,1278.0,0.0,0.0,F,180.0,15.0,True,195.0,0.0945836701697655,False,38.0,0,4.8390433884065125
12321,60.0,1982-07-01,2013,2013,2013,60.0,1.0,13810.0,62500.0,62995,60.0,1241.0,0.0,0.0,F,60.0,60.0,False,60.0,0.004344677769732,False,40.0,0,11.148200505367399
12426,19.69,1983-09-01,2021,2022,2022,155.61,8.0,24121.0,35000.0,245551,156.0,959.0,367303.0,0.0,F,19.69,19.69,False,19.45125,0.0064512250735873,False,39.0,0,11.216754175774076
12471,180.0,1991-07-01,2015,2015,2015,180.0,1.0,10805.0,62500.0,48099,180.0,1148.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0166589541878759,False,31.0,0,10.78021124143053
12504,180.0,1977-09-01,2011,2011,2011,180.0,1.0,39204.0,87500.0,395216,180.0,1476.0,395481.0,0.0,F,180.0,180.0,False,180.0,0.0045913682277318,False,45.0,0,11.732754984605139
12581,500.0,1983-05-01,2015,2019,2020,1130.0,6.0,17113.0,49900.0,112315,1130.0,1121.0,0.0,0.0,M,200.0,150.0,False,188.33333333333331,0.0660316718284345,False,39.0,0,7.593952661367113
12632,125.0,1983-02-01,2013,2013,2013,125.0,1.0,47000.0,187500.0,460285,125.0,1939.0,0.0,0.0,M,125.0,125.0,False,125.0,0.0026595744680851,False,40.0,0,10.570485308768166
12652,180.0,1973-02-01,2011,2011,2011,180.0,1.0,148488.0,375000.0,2298086,180.0,5738.0,588368.0,0.0,F,180.0,180.0,False,180.0,0.0012122191692257,False,50.0,0,11.45907250582568
12665,50.0,1977-12-01,2011,2011,2011,50.0,1.0,24016.0,37500.0,251842,50.0,1039.0,314323.0,0.0,F,50.0,50.0,False,50.0,0.0020819453697534,False,45.0,0,11.53774740436476
12722,50.0,1988-11-01,2015,2015,2015,50.0,1.0,45675.0,187500.0,518013,50.0,1842.0,0.0,0.0,M,50.0,50.0,False,50.0,0.0010946907498631,False,34.0,0,10.308928663870773
12800,180.0,1977-08-01,2010,2012,2013,377.0,4.0,20502.0,87500.0,39201,377.0,1489.0,0.0,0.0,F,180.0,15.0,True,94.25,0.0183884499073261,False,45.0,0,11.279324743171067
13043,140.0,1989-12-01,2022,2022,2022,140.0,1.0,26327.0,112500.0,207027,140.0,1478.0,298739.0,1.0,F,140.0,140.0,False,140.0,0.0053177346450412,False,33.0,0,10.191931934825618
13052,50.0,1988-05-01,2014,2014,2014,50.0,1.0,50419.0,125000.0,594635,50.0,1570.0,707389.0,0.0,F,50.0,50.0,False,50.0,0.00099168964081,False,34.0,0,10.818777334923682
13060,500.0,2021-06-01,2005,2011,2011,1644.0,5.0,150216.0,187500.0,2316491,2091.0,6985.0,0.0,0.0,F,250.0,500.0,False,328.8,0.0109442402939766,False,1.0,0,11.834381168811582
13183,180.0,1978-07-01,2011,2011,2011,180.0,1.0,7880.0,35000.0,7817,180.0,1010.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0228426395939086,False,44.0,0,11.535205424535896
13301,108.9,2019-04-01,2017,2017,2017,108.9,1.0,101473.0,62500.0,3104917,347.0,4558.0,551760.0,0.0,M,108.9,108.9,False,108.9,0.0010731918835552,False,4.0,0,10.148558971498142
13303,180.0,1979-08-01,2006,2014,2014,333.0,6.0,30308.0,47500.0,323803,333.0,1136.0,0.0,0.0,F,144.0,30.0,False,55.5,0.0109871980995116,False,43.0,0,11.460759462493126
13409,180.0,1980-12-01,2011,2011,2011,180.0,1.0,9205.0,47500.0,13458,180.0,1117.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0195545898967952,False,42.0,0,11.52988422827918
13466,165.0,2021-05-01,2010,2010,2010,165.0,1.0,69265.0,36100.0,1350820,165.0,2891.0,429413.0,0.0,M,165.0,165.0,False,165.0,0.0023821554897856,False,1.0,0,10.333266668595975
13773,180.0,1966-04-01,2011,2011,2011,180.0,1.0,23980.0,70000.0,30950,180.0,1492.0,0.0,0.0,F,180.0,180.0,True,180.0,0.0075062552126772,False,57.0,0,11.520438678292594
13823,180.0,2018-06-01,2016,2020,2021,720.0,4.0,31470.0,37500.0,18907,720.0,1739.0,0.0,0.0,F,180.0,15.0,True,180.0,0.0228789323164918,False,4.0,0,11.153441785181233
13829,75.0,1994-09-01,2016,2016,2016,75.0,1.0,1490.0,28300.0,2760,75.0,799.0,0.0,0.0,F,75.0,75.0,True,75.0,0.0503355704697986,False,28.0,0,9.459084180825654
13886,100.0,1984-07-01,2013,2013,2013,100.0,1.0,18850.0,62500.0,135621,100.0,1220.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0053050397877984,False,38.0,0,10.769437447944025
13977,100.0,1977-07-01,2013,2013,2013,100.0,1.0,9722.0,36400.0,25752,100.0,1035.0,0.0,0.0,F,100.0,100.0,True,100.0,0.0102859493931289,False,45.0,0,11.125038031506273
14133,300.0,1970-11-01,2011,2011,2011,300.0,1.0,57958.0,62500.0,846411,300.0,2076.0,655226.0,0.0,M,300.0,300.0,False,300.0,0.0051761620483798,False,52.0,0,11.309332174395639
14247,120.0,1984-10-01,2015,2015,2015,120.0,1.0,20821.0,7500.0,268492,120.0,502.0,391512.0,0.0,F,120.0,120.0,False,120.0,0.0057634119398684,False,38.0,0,11.122418430675589
14260,165.0,1964-10-01,2011,2011,2011,165.0,1.0,49479.0,47500.0,750170,165.0,1281.0,653783.0,0.0,F,165.0,165.0,False,165.0,0.0033347480749408,False,58.0,0,11.620993632542957
14389,200.0,1985-08-01,2014,2014,2014,200.0,1.0,8075.0,27500.0,38230,200.0,861.0,0.0,0.0,F,200.0,200.0,False,200.0,0.0247678018575851,False,37.0,0,11.730200256573147
14398,100.0,1959-06-01,2011,2011,2011,100.0,1.0,9325.0,22500.0,4477,100.0,990.0,0.0,0.0,F,100.0,100.0,True,100.0,0.0107238605898123,False,63.0,0,11.694542295345753
14433,180.0,1975-04-01,2018,2019,2019,357.5,7.0,14808.0,57800.0,20575,358.0,1276.0,0.0,2.0,F,180.0,7.5,True,51.07142857142857,0.0241423554835224,False,48.0,0,10.23837573099351
14473,165.0,1971-07-01,2011,2011,2011,165.0,1.0,23290.0,62500.0,147394,165.0,1364.0,0.0,0.0,F,165.0,165.0,False,165.0,0.0070845856590811,False,51.0,0,11.895562443182978
14550,100.0,2020-06-01,2011,2014,2014,150.0,2.0,74875.0,62500.0,1013125,2865.0,3544.0,440201.0,0.0,F,50.0,100.0,False,75.0,0.0020033388981636,False,2.0,0,11.091815711188602
14564,100.0,2022-11-01,2001,2017,2017,175.0,3.0,61458.0,47500.0,867480,190.0,1837.0,493859.0,1.0,M,25.0,100.0,False,58.333333333333336,0.0028474730710403,False,0.0,0,9.40508429040987
14698,50.0,1989-01-01,2015,2015,2015,50.0,1.0,90850.0,187500.0,1382566,50.0,3356.0,678745.0,0.0,F,50.0,50.0,False,50.0,0.0005503577325261,False,34.0,0,10.71198067331122
14710,250.0,1980-10-01,2016,2018,2018,430.0,2.0,13581.0,42900.0,81008,430.0,1071.0,0.0,0.0,F,180.0,250.0,False,215.0,0.0316618805684412,False,42.0,0,11.360328593016753
14714,180.0,1990-08-01,2002,2015,2019,1994.0,15.0,38507.0,87500.0,295047,5173.0,1332.0,491670.0,1.0,M,144.0,15.0,False,132.93333333333334,0.0517827927389825,False,32.0,0,8.323910984682133
14747,50.0,1981-06-01,2013,2013,2013,100.0,2.0,18400.0,70000.0,110164,100.0,1312.0,0.0,0.0,F,50.0,50.0,False,50.0,0.0054347826086956,False,41.0,0,11.232915680826295
14750,180.0,1973-12-01,2001,2010,2011,569.0,8.0,43563.0,125000.0,356535,569.0,1771.0,209870.0,0.0,F,8.0,7.5,False,71.125,0.0130615430525905,False,49.0,0,11.697987762823413
14873,180.0,1973-11-01,2011,2011,2011,180.0,1.0,23380.0,70000.0,145487,180.0,1393.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0076988879384088,False,49.0,0,11.936201740937994
14884,50.0,1973-04-01,2007,2022,2022,317.67,22.0,7608.0,27000.0,4926,318.0,947.0,0.0,0.0,F,10.0,12.02,True,14.439545454545454,0.0417547318611987,False,50.0,0,10.364250500422843
14942,180.0,1977-02-01,2008,2011,2011,360.0,3.0,35289.0,62500.0,422360,360.0,1295.0,411084.0,0.0,M,180.0,180.0,False,120.0,0.0102014792144861,False,46.0,0,11.414458584911433
14946,16.32,1991-08-01,2021,2022,2022,257.16,16.0,21955.0,62700.0,160073,257.0,1150.0,321094.0,0.0,M,15.0,16.32,False,16.0725,0.0117130494192666,False,31.0,0,11.000806189994673
14963,44.4,1981-10-01,2021,2022,2022,685.0,16.0,22479.0,47900.0,196393,685.0,1111.0,263435.0,0.0,F,41.9,44.4,False,42.8125,0.0304728858045286,False,41.0,0,11.504446301807077
14974,180.0,1976-05-01,2013,2020,2020,1315.0,8.0,33864.0,70000.0,315894,1315.0,1369.0,314970.0,0.0,F,180.0,180.0,False,164.375,0.0388317977793527,False,46.0,0,10.965967018621004
15167,200.0,1988-04-01,2011,2011,2011,200.0,1.0,9320.0,76000.0,27764,200.0,1278.0,0.0,0.0,F,200.0,200.0,True,200.0,0.0214592274678111,False,35.0,0,11.989248835858378
15194,200.0,1967-05-01,2011,2011,2011,200.0,1.0,55016.0,125000.0,503917,200.0,1881.0,271312.0,0.0,F,200.0,200.0,False,200.0,0.003635306092773,False,55.0,0,11.646175853322609
15383,25.0,1967-12-01,2010,2011,2011,50.0,2.0,72050.0,225000.0,646238,50.0,2379.0,0.0,0.0,F,25.0,25.0,False,25.0,0.0006939625260235,False,55.0,0,11.200764486942655
15500,16.1,1989-01-01,2021,2022,2022,214.28,16.0,23409.0,125000.0,171670,214.0,1557.0,188899.0,0.0,M,12.84,16.1,False,13.3925,0.0091537442863855,False,34.0,0,10.875544264555597
15733,180.0,2020-08-01,2007,2012,2012,410.0,3.0,56410.0,70000.0,46358,410.0,2214.0,0.0,0.0,F,50.0,180.0,True,136.66666666666666,0.007268214855522,False,2.0,0,10.720267888452808
15740,180.0,1985-05-01,2007,2011,2012,518.0,4.0,61768.0,375000.0,569881,518.0,2540.0,0.0,0.0,M,144.0,15.0,False,129.5,0.0083862194016319,False,37.0,0,11.048762795918403
15970,180.0,1987-08-01,2012,2012,2011,180.0,1.0,33241.0,37500.0,381987,180.0,962.0,563713.0,0.0,F,180.0,180.0,False,180.0,0.00541499954875,False,35.0,0,11.253299415125065
16026,257.0,1977-08-01,2010,2011,2011,602.0,3.0,30962.0,132000.0,292463,602.0,1765.0,0.0,0.0,F,180.0,257.0,False,200.66666666666663,0.0194431884245203,False,45.0,0,12.165663093501387
16134,200.0,1964-04-01,2011,2011,2011,200.0,1.0,44737.0,45000.0,643703,200.0,1264.0,298810.0,0.0,F,200.0,200.0,False,200.0,0.004470572456803,False,59.0,0,11.703897312786617
16150,180.0,2019-04-01,2010,2011,2011,280.0,2.0,50905.0,62500.0,39723,280.0,2130.0,0.0,0.0,F,100.0,180.0,True,140.0,0.0055004419998035,False,4.0,0,11.174656302145205
16191,180.0,1982-06-01,2011,2011,2011,180.0,1.0,51770.0,187500.0,512570,180.0,1956.0,356794.0,0.0,M,180.0,180.0,False,180.0,0.0034769171334749,False,40.0,0,11.2031789595312
16235,50.0,2021-11-01,2013,2013,2013,50.0,1.0,106575.0,87500.0,2039268,2917.0,4721.0,524527.0,0.0,M,50.0,50.0,False,50.0,0.0004691531785127,False,1.0,0,10.354210264732366
16270,180.0,1980-08-18,2021,2021,2022,651.6,18.0,39384.0,87500.0,395568,652.0,1439.0,442144.0,1.0,F,50.0,21.05,False,36.2,0.01654478976234,False,42.0,0,10.67198414392074
16332,200.0,1980-11-01,2016,2017,2017,230.0,2.0,18530.0,70000.0,110164,230.0,1312.0,0.0,0.0,F,30.0,200.0,False,115.0,0.0124123043712898,False,42.0,0,11.37263027889696
16347,25.0,1973-05-01,2010,2011,2011,60.0,3.0,75685.0,187500.0,924364,60.0,3445.0,0.0,0.0,F,10.0,25.0,False,20.0,0.000792759463566,False,49.0,0,11.222482474664561
16665,180.0,1973-10-01,1999,2021,2022,3415.0,22.0,27642.0,35000.0,263286,3415.0,1045.0,302544.0,0.0,F,40.0,16.4,False,155.22727272727272,0.1235438824976485,False,49.0,0,3.197057681475375
16798,180.0,1983-04-01,2012,2018,2018,360.0,4.0,36223.0,62500.0,420831,360.0,1230.0,504767.0,0.0,F,150.0,180.0,False,90.0,0.009938436904729,False,40.0,0,11.280944480251252
16870,100.0,1965-08-01,2011,2011,2011,100.0,1.0,203429.0,375000.0,3807160,100.0,6880.0,724071.0,0.0,F,100.0,100.0,False,100.0,0.0004915719980927,False,57.0,0,11.388712351298187
16871,240.0,1982-04-01,2007,2009,2014,864.0,5.0,18464.0,70000.0,104917,864.0,1300.0,0.0,0.0,F,144.0,15.0,False,172.8,0.046793760831889,False,41.0,0,10.31431203349539
17113,25.0,1974-07-01,1999,1999,2022,62.67,3.0,68813.0,187500.0,715502,63.0,2095.0,0.0,0.0,F,25.0,19.36,False,20.89,0.0009107290773545,False,48.0,0,10.686680127324781
17236,450.0,2017-07-01,2012,2012,2012,450.0,1.0,52325.0,62500.0,40359,450.0,2167.0,0.0,0.0,M,450.0,450.0,True,450.0,0.0086000955566172,False,5.0,0,10.30213192808296
17268,180.0,1986-01-01,2011,2011,2011,180.0,1.0,15996.0,59400.0,103171,180.0,1174.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0112528132033008,False,37.0,0,12.137527842967
17277,180.0,1987-11-01,2011,2011,2011,180.0,1.0,7680.0,62500.0,19912,180.0,1178.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0234375,False,35.0,0,11.533308213197364
17312,180.0,1968-08-01,2011,2011,2011,180.0,1.0,38961.0,70000.0,394631,180.0,1466.0,327623.0,0.0,F,180.0,180.0,False,180.0,0.0046200046200046,False,54.0,0,11.722149439573728
17333,25.0,1977-07-01,2008,2014,2014,125.0,5.0,34500.0,62500.0,364002,125.0,1295.0,0.0,0.0,F,25.0,25.0,False,25.0,0.0036231884057971,False,45.0,0,11.019149932082694
17351,50.0,2021-04-01,2009,2009,2011,90.0,3.0,81575.0,71500.0,1449564,90.0,4033.0,0.0,0.0,M,50.0,25.0,False,30.0,0.0011032791909285,False,2.0,0,10.457331176739014
17384,50.0,1985-09-01,2015,2015,2015,50.0,1.0,18594.0,52100.0,143746,50.0,1112.0,0.0,0.0,M,50.0,50.0,False,50.0,0.0026890394750994,False,37.0,0,10.441834681352294
17414,100.0,1982-06-01,2014,2014,2014,100.0,1.0,27520.0,70000.0,278831,100.0,1300.0,296398.0,0.0,F,100.0,100.0,False,100.0,0.0036337209302325,False,40.0,0,11.036083115406036
17581,50.0,1985-11-01,2013,2013,2013,50.0,1.0,9752.0,69300.0,24384,50.0,1251.0,0.0,0.0,F,50.0,50.0,True,50.0,0.0051271534044298,False,37.0,0,10.812003768883656
17608,350.0,1983-06-01,2022,2022,2022,350.0,1.0,37321.0,36400.0,472543,350.0,983.0,393792.0,0.0,F,350.0,350.0,False,350.0,0.0093780981217009,False,39.0,0,11.345301509066227
17648,200.0,1978-11-01,2011,2011,2011,200.0,1.0,36238.0,70000.0,377942,200.0,1334.0,426766.0,0.0,F,200.0,200.0,False,200.0,0.0055190683812572,False,44.0,0,11.79892305949497
17712,180.0,1989-10-01,2017,2017,2017,180.0,1.0,8930.0,87500.0,34172,180.0,1332.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0201567749160134,False,33.0,0,10.702828543955963
17890,144.0,1987-04-01,2003,2006,2018,350.0,4.0,24449.0,45000.0,221399,350.0,1037.0,364975.0,0.0,M,144.0,50.0,False,87.5,0.0143155139269499,False,36.0,0,10.984372961490562
18005,180.0,1973-02-01,2018,2018,2022,227.13,17.0,25377.0,70000.0,199779,227.0,1405.0,0.0,0.0,F,180.0,14.46,False,13.360588235294117,0.0089502305237025,False,50.0,0,11.226141930371663
18009,180.0,1980-03-01,2011,2011,2011,180.0,1.0,26894.0,37500.0,292420,180.0,1021.0,384282.0,0.0,F,180.0,180.0,False,180.0,0.0066929426637911,False,43.0,0,11.87999235200573
18101,180.0,1994-01-01,2010,2010,2010,180.0,1.0,2968.0,46466.0,10339,180.0,990.0,0.0,0.0,F,180.0,180.0,True,180.0,0.0606469002695417,False,29.0,0,8.330012480807246
18106,180.0,1979-08-03,2020,2020,2021,335.46,8.0,25212.0,45000.0,255998,335.0,1111.0,317537.0,1.0,F,25.0,15.23,False,41.9325,0.0133055687767729,False,43.0,0,10.479141897497588
18167,180.0,1976-01-01,2011,2011,2011,180.0,1.0,83226.0,225000.0,1064025,180.0,3765.0,580929.0,0.0,F,180.0,180.0,False,180.0,0.0021627856679403,False,47.0,0,11.542438297939908
18223,26.55,1984-07-01,2021,2022,2022,410.88,16.0,10411.0,62500.0,20987,411.0,1220.0,0.0,0.0,M,24.99,26.55,True,25.68,0.0394659494765152,False,38.0,0,10.13766866196464
18278,180.0,1981-05-01,2015,2015,2015,180.0,1.0,11230.0,45000.0,45976,180.0,1092.0,0.0,0.0,M,180.0,180.0,False,180.0,0.0160284951024042,False,41.0,0,11.161293958524741
18294,50.0,1968-10-01,2007,2011,2011,175.0,4.0,15393.0,34300.0,97797,175.0,1082.0,91690.0,0.0,M,50.0,50.0,False,43.75,0.011368804001819,False,54.0,0,11.462437658018203
18300,240.0,1984-03-01,2015,2015,2016,260.0,2.0,29791.0,37500.0,322238,260.0,987.0,470623.0,0.0,F,240.0,20.0,False,130.0,0.0087274680272565,False,39.0,0,11.286113740837516
18393,500.0,1994-06-01,2002,2005,2005,1000.0,3.0,12250.0,187500.0,212389,1000.0,1765.0,0.0,0.0,F,50.0,500.0,False,333.3333333333333,0.0816326530612244,False,28.0,0,6.0844138169161175
18407,180.0,1978-11-01,2005,2010,2011,627.0,8.0,18953.0,37500.0,164210,627.0,1030.0,209017.0,0.0,M,144.0,15.0,False,78.375,0.0330818340104469,False,44.0,0,11.119893641986087
18473,240.0,1983-12-01,2006,2010,2011,264.0,3.0,70252.0,187500.0,932149,264.0,3198.0,545994.0,0.0,F,144.0,180.0,False,88.0,0.0037579001309571,False,39.0,0,11.196981259114782
18548,40.0,2019-11-01,1999,2008,2019,245.5,12.0,133378.0,187500.0,0,246.0,1412.0,450140.0,0.0,F,10.0,25.0,True,20.45833333333333,0.001840633387815,False,3.0,0,10.22717478997254
18596,180.0,1980-09-01,2004,2011,2012,287.0,7.0,13587.0,70000.0,26316,287.0,1312.0,0.0,0.0,F,17.0,90.0,True,41.0,0.0211231324059763,False,42.0,0,11.451953140236181
18625,218.0,1984-05-01,2021,2021,2021,218.0,1.0,29947.0,70000.0,280007,218.0,1278.0,370573.0,0.0,F,218.0,218.0,False,218.0,0.0072795271646575,False,38.0,0,11.15830964970878
18747,180.0,1978-10-01,2013,2013,2013,180.0,1.0,10155.0,47500.0,13864,180.0,1136.0,0.0,0.0,F,180.0,180.0,True,180.0,0.017725258493353,False,44.0,0,11.382384660655022
18791,50.0,1980-04-01,2011,2011,2011,50.0,1.0,62320.0,187500.0,681575,50.0,1990.0,495404.0,0.0,M,50.0,50.0,False,50.0,0.0008023106546854,False,43.0,0,10.982554625341617
18810,180.0,1988-08-01,2008,2013,2014,675.0,5.0,94586.0,62500.0,1397589,675.0,2018.0,700571.0,0.0,F,180.0,15.0,False,135.0,0.0071363626752373,False,34.0,0,11.281329797157053
19108,100.0,1975-08-01,2015,2015,2022,190.37,17.0,11678.0,38800.0,39934,190.0,1081.0,35750.0,0.0,F,100.0,12.17,False,11.198235294117648,0.0163015927384826,False,47.0,0,11.589117671323194
19239,180.0,1986-04-01,2008,2010,2011,525.0,3.0,41308.0,70000.0,476882,525.0,1256.0,619656.0,0.0,M,180.0,15.0,False,175.0,0.0127094025370388,False,37.0,0,11.289692201039859
